,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source
20374,cb423323-39f2-3f12-b5ba-a06a5ad52884,4.1644963503649635,0.19708029197080293,137.0,34233,default,outlier,outlier,1.0,1.0,27.0,F
20375,cd3a3315-47a0-33ac-94e5-c7ec1d928859,11.36485,1.0,10.0,6819,default,outlier,outlier,2.0,1.0,10.0,F
20376,cdae74f6-0b88-3571-87e7-4b718f6652ce,6.11975,1.0,4.0,1469,default,outlier,outlier,1.0,1.0,4.0,F
20377,cf1e7627-a572-34f0-880b-99e8ba5b597e,1.9403333333333332,1.0,3.0,350,default,outlier,outlier,1.0,1.0,3.0,F
20378,d353d457-8568-35f1-8186-9d007a81d1e9,6.548923076923077,0.6153846153846154,13.0,5109,default,outlier,outlier,1.0,1.0,8.0,F
20379,d37ace23-49b1-302a-aa8f-85a73693b71f,9.510444444444445,0.7777777777777778,9.0,5136,default,outlier,outlier,1.0,1.0,7.0,F
20380,dac267fa-402b-3a62-9c5f-655581c5a4fa,12.849319587628866,0.31958762886597936,97.0,74784,default,outlier,outlier,1.0,1.0,31.0,F
20381,db220de3-c48b-3580-80fa-649d82cc0684,2.314700787401575,0.23622047244094488,127.0,17639,default,outlier,outlier,1.0,1.0,30.0,F
20382,db834a0e-af49-33df-8451-3e6d5aa5b094,2.7202558139534885,0.18604651162790697,43.0,7019,default,outlier,outlier,1.0,1.0,8.0,F
20383,dc6b6a39-9aef-3664-aaa0-5dc3fad73338,234.0382142857143,0.35714285714285715,14.0,196593,default,outlier,outlier,1.0,1.0,5.0,F
20384,dc99098e-4c92-3e07-864d-ad86f7066bd3,8.150571428571428,0.8571428571428571,7.0,3424,default,outlier,outlier,1.0,1.0,6.0,F
20385,eeb2926d-45ae-3709-a925-87cdf4d7d5e8,0.02146153846153846,0.34615384615384615,4.333333333333333,34,default,Normal,normal,7.0,6.0,9.0,F
20386,f0650ab1-8b1e-306b-bc61-02268fcf70d5,0.039142857142857146,0.38095238095238093,10.5,50,default,Normal,normal,4.0,2.0,8.0,F
20387,f512b7ce-41fd-3a87-be40-4bd4f7ed7c6e,7.5995,0.30434782608695654,11.5,10488,default,Normal,normal,2.0,2.0,7.0,F
20388,f55c3497-7a16-3a47-95dc-a1e9ddbcfc81,0.2443076923076923,0.5384615384615384,6.5,191,default,Normal,normal,3.0,2.0,7.0,F
20389,f5c3755b-2b1c-3c06-a218-b341503620fb,28.689214285714286,0.5,7.0,24099,default,Normal,normal,3.0,2.0,7.0,F
20390,f84de15d-28a6-3ed9-b667-eef50cb2a39f,4.09178947368421,0.05263157894736842,19.0,4665,default,outlier,outlier,1.0,1.0,1.0,F
20391,f8c491cd-2f33-392d-a943-5f5c0660ab1d,0.39139999999999997,0.8,5.0,118,default,outlier,outlier,1.0,1.0,4.0,F
20392,0060c0da-48d6-3678-843c-d894acf57def,78.99366666666667,0.5555555555555556,18.0,85314,default,outlier,outlier,1.0,1.0,10.0,F
20393,01d92d40-3ee9-3712-8aaa-b5ebccc20c62,1.404969696969697,0.5151515151515151,33.0,2782,default,outlier,outlier,3.0,1.0,17.0,F
20394,06765de1-2c7a-3658-b802-af51fc612b48,0.9386,0.6,15.0,845,default,outlier,outlier,5.0,1.0,9.0,F
20395,0bb12fb4-f783-3c6f-97a7-6c4a5d1b356a,0.7335785714285714,0.05,35.0,6163,default,Normal,normal,6.0,4.0,7.0,F
20396,0c3218e2-9351-30d4-beaa-850786e01d6d,2.367,0.09090909090909091,3.6666666666666665,1563,default,Normal,normal,3.0,3.0,1.0,F
20397,0f77321d-771e-3126-a565-885900599a7c,2.197875,0.625,16.0,2110,default,outlier,outlier,1.0,1.0,10.0,F
20398,120abb14-bca0-3060-ac15-9f94b5b3b3de,0.21135714285714285,0.8571428571428571,7.0,89,default,outlier,outlier,2.0,1.0,6.0,F
20399,12477483-8b43-3666-bf9e-256e9378d487,8.565164285714285,0.18571428571428572,140.0,71948,default,outlier,outlier,1.0,1.0,26.0,F
20400,1a657e04-d4e2-3520-a5b1-a2338440444e,19.339793103448276,0.4482758620689655,9.666666666666666,33652,default,Normal,normal,5.0,3.0,13.0,F
20401,1acd0e32-177e-3ae8-8c52-8cf258babf80,1.316377049180328,0.07377049180327869,24.4,9636,default,Normal,normal,7.0,5.0,9.0,F
20402,1adf38b2-4954-3ce0-9992-36ea2d2fda00,6.548541666666667,0.3333333333333333,12.0,4715,default,outlier,outlier,2.0,1.0,4.0,F
20403,1baadb66-d104-30d3-b6bf-12b0411808e6,15.560799999999999,1.0,5.0,4669,default,outlier,outlier,1.0,1.0,5.0,F
20404,1f9d4bdc-998e-310e-a1db-ded2854bef1c,2.135125,0.4166666666666667,18.0,4612,default,Normal,normal,2.0,2.0,15.0,F
20405,22a9054e-e6f4-3e71-83f1-d1c4b7b584cc,0.258,0.5,4.666666666666667,217,default,Normal,normal,3.0,3.0,7.0,F
20406,22d8df13-86e8-3753-bf48-febf12d6f2ed,1.7568833333333334,0.5333333333333333,15.0,3163,default,Normal,normal,4.0,2.0,16.0,F
20407,23dc1aa7-cf6a-398e-a4c9-0b40105819d3,1.1748333333333332,0.5,3.0,423,default,Normal,normal,2.0,2.0,3.0,F
20408,242e954a-542c-3fcf-813c-b81b706d20b1,1.2417692307692307,0.5384615384615384,4.333333333333333,969,default,Normal,normal,5.0,3.0,7.0,F
20409,242f912f-5ed7-32d3-a050-3c898b69510d,0.055306122448979596,0.19727891156462585,7.35,488,default,Normal,normal,29.0,20.0,29.0,F
20410,2543e95c-f514-396f-89cd-5d111a38bd61,7.5694875,0.2125,80.0,36334,default,outlier,outlier,1.0,1.0,17.0,F
20411,26bde814-5f47-31d1-a92c-6c939a6618ca,0.3466397153945666,0.031047865459249677,81.36842105263158,32155,default,Normal,normal,24.0,19.0,48.0,F
20412,2a0f0c22-d89f-35e1-b7a9-75243a7dafb4,16.71808695652174,0.2898550724637681,69.0,69213,private_ip,outlier,outlier,3.0,1.0,20.0,F
20413,2d36e7cf-9187-31a4-a25b-814d0c77dd36,0.095875,0.875,8.0,47,default,outlier,outlier,2.0,1.0,7.0,F
20414,2eb33d1c-9e55-3739-a7c9-c5a0572340d8,2.6135,0.625,12.0,3764,default,Normal,normal,3.0,2.0,15.0,F
20415,3032b58f-d3d4-3096-a0e4-a0a9d43f00d2,40.72013043478261,0.30434782608695654,23.0,56194,default,outlier,outlier,2.0,1.0,7.0,F
20416,39bf5157-d557-32aa-928e-3d898ec024fa,5.1034796954314725,0.10152284263959391,98.5,60324,default,Normal,normal,2.0,2.0,20.0,F
20417,3e4993c0-9b8b-394f-a8cf-2e935ab57b6a,0.9647105263157895,0.21052631578947367,14.25,3300,default,Normal,normal,4.0,4.0,12.0,F
20418,3f4e9331-9392-3038-8aac-6b2cbe529c2f,0.337,0.7142857142857143,7.0,142,default,outlier,outlier,1.0,1.0,5.0,F
20419,3fd83e30-fb1d-33c9-a4e2-57aff6c61279,54.7304,0.7,10.0,32839,default,outlier,outlier,1.0,1.0,7.0,F
20420,40732e86-a0c0-34b6-98e7-8fbf629cb364,0.013,1.0,5.0,4,default,outlier,outlier,2.0,1.0,5.0,F
20421,47873912-eb88-34c7-8b05-6fd6d3035588,0.4772040816326531,0.2653061224489796,49.0,1403,private_ip,outlier,outlier,7.0,1.0,13.0,F
20422,4c47863e-0f05-3711-a4c6-1457e830db3d,3.9530974264705883,0.04044117647058824,68.0,64515,default,Normal,normal,3.0,4.0,11.0,F
20423,4e88566f-da2b-33fe-a9ba-2291bf3ae889,2.0916071428571428,0.5,14.0,3514,default,Normal,normal,4.0,2.0,14.0,F
20424,4f5dfab3-31c5-31ff-b1b6-7f1502c704de,7.059348484848485,0.45454545454545453,16.5,13978,default,Normal,normal,4.0,2.0,15.0,F
20425,57bc3c0e-f458-32eb-831c-e136224ff4e9,0.011312977099236642,0.20610687022900764,6.55,89,default,Normal,normal,27.0,20.0,27.0,F
20426,59d8c3d4-6649-3c2f-aedd-ef44481542e5,177.3070135135135,0.08108108108108109,74.0,787244,default,outlier,outlier,1.0,1.0,6.0,F
20427,5b3323c0-ec7c-3f2d-9875-3620dd77f7be,0.41729617834394905,0.17834394904458598,17.444444444444443,3931,default,Normal,normal,14.0,9.0,28.0,F
20428,69ea59f3-9d41-3fc1-864f-8f4bc78dc8b8,0.4543646723646723,0.11396011396011396,43.875,9569,default,Normal,normal,13.0,8.0,40.0,F
20429,6afd9154-05e7-3cce-8e76-5f17fca4fc69,24.101107142857142,0.07142857142857142,7.0,20245,default,Normal,normal,2.0,2.0,1.0,F
20430,6c8f642f-688e-33c2-9275-eb0bce6b13bc,0.29658221476510066,0.040268456375838924,49.666666666666664,5303,default,Normal,normal,6.0,6.0,12.0,F
20431,6d16ccff-3466-3687-90c3-c399a2382722,0.005431818181818182,0.0012626262626262627,792.0,259,datacenter,outlier,outlier,1.0,1.0,1.0,F
20432,7383ee08-f4c5-329f-83c6-d4f265c2ae35,6.040271428571428,0.05714285714285714,70.0,25370,default,outlier,outlier,1.0,1.0,4.0,F
20433,75b87a82-847f-38da-9c42-2fced266ff87,3.3158141592920356,0.22123893805309736,113.0,22482,default,outlier,outlier,1.0,1.0,25.0,F
20434,766213f7-d89e-30d8-9c38-120c08b4ec04,0.5176808510638298,0.2127659574468085,11.75,1460,default,Normal,normal,5.0,4.0,10.0,F
20435,78d668e5-d914-30a8-bc7d-52908e0ee614,0.6259642857142856,0.35714285714285715,3.5,526,default,Normal,normal,4.0,4.0,5.0,F
20436,799a61de-507b-3dfd-af2b-9ba057a4c177,0.062375,0.75,2.0,15,default,Normal,normal,2.0,2.0,3.0,F
20437,7d3f6e17-0aed-3364-a63e-bccdbad1f2c5,9.565275,0.675,20.0,22957,default,Normal,normal,3.0,2.0,27.0,F
20438,7f20fedf-5a90-33b8-ba20-8115b5602235,69.78657142857143,0.8571428571428571,7.0,29311,default,outlier,outlier,1.0,1.0,6.0,F
20439,82eb814c-e31b-334a-9fab-c5a73abca86b,0.1401917808219178,0.10273972602739725,8.588235294117647,1229,default,Normal,normal,22.0,17.0,15.0,F
20440,84062ff9-2e60-3c83-94f1-7b0dabf5f67c,9.622666666666666,1.0,3.0,1733,default,outlier,outlier,1.0,1.0,3.0,F
20441,87b00d45-71cf-3bb8-8772-a80057cd4b13,22.2721,0.6,2.5,6682,default,Normal,normal,2.0,2.0,3.0,F
20442,8c3304ef-554f-3b3b-a80d-3e6c62ec46c0,0.01561042944785276,0.09815950920245399,32.6,153,default,Normal,normal,8.0,5.0,16.0,F
20443,8d8d4c4b-de21-3d6a-8282-fe7b1aaf9798,0.1515,0.6666666666666666,4.5,82,default,Normal,normal,2.0,2.0,6.0,F
20444,8dbcfcc3-3eaf-378d-8bf4-e74f2e12ff6e,15.2806338028169,0.15492957746478872,142.0,130191,default,Remote Code Execution,attack,1.0,1.0,22.0,F
20445,90724b01-28a2-38a1-bd7b-46e193e72aa9,3.49275,1.0,4.0,839,default,outlier,outlier,1.0,1.0,4.0,F
20446,94019f07-fd92-3763-8ad0-ab2f046fad64,0.1266,0.8,2.5,38,default,Normal,normal,3.0,2.0,4.0,F
20447,995c1065-a237-313f-aec3-76e2bc4ab302,8.2375,0.8,10.0,4943,default,outlier,outlier,1.0,1.0,8.0,F
20448,9c5dcb9b-a6ce-336d-8a8a-de50451596d2,20.686117647058825,0.5294117647058824,17.0,42200,default,Normal,normal,2.0,2.0,18.0,F
20449,9d8c9194-0a71-3879-b2ab-120ef4bb6a3d,1.516,0.8,5.0,455,default,outlier,outlier,1.0,1.0,4.0,F
20450,a3a18a24-9e18-32ac-9632-b151ae70666c,1.4013333333333333,0.8888888888888888,9.0,757,default,outlier,outlier,1.0,1.0,8.0,F
20451,a5f1703b-d178-38d8-aec7-c23ed50ae674,3.780496598639456,0.034013605442176874,22.615384615384617,66688,default,Normal,normal,13.0,13.0,10.0,F
20452,a78f7274-8254-3c82-aa1c-cb971f302a23,3.089625,0.875,8.0,1484,default,outlier,outlier,1.0,1.0,7.0,F
20453,a89f2919-7cba-3fb4-9ae4-2623b69b0b89,0.5104551282051283,0.24358974358974358,15.6,2389,default,Normal,normal,8.0,5.0,19.0,F
20454,aaee2b15-09f3-377f-b8c7-ec9c5606e22f,18.070792452830187,0.20754716981132076,53.0,57466,default,outlier,outlier,1.0,1.0,11.0,F
20455,b2d1653a-bf80-3e47-ab0f-1e548e35915f,11.849791666666667,0.125,24.0,17064,default,outlier,outlier,1.0,1.0,3.0,F
20456,b389d812-6deb-3c0b-a8cf-5ba3d8e675bc,0.415703125,0.15625,3.2,799,default,Normal,normal,10.0,10.0,5.0,F
20457,b4a81001-a053-32ee-b5a1-d9db2bfefa52,75.75012658227848,0.17721518987341772,39.5,359056,default,Normal,normal,2.0,2.0,14.0,F
20458,b84dc274-0314-3a15-9865-2d07cf0c510a,0.8738285714285714,0.34285714285714286,17.5,1836,default,Normal,normal,2.0,2.0,12.0,F
20459,b9578b64-379b-3a6c-a483-c271912ab018,8.642277108433735,0.060240963855421686,83.0,43039,default,AdsBot-Google;Chrome;Chrome Mobile;Firefox;Mobile Safari,bot,1.0,1.0,5.0,F
20460,b9c1ef83-376f-37f4-b902-d0831d58ccf4,0.28543965517241376,0.15517241379310345,14.5,994,default,Normal,normal,4.0,4.0,9.0,F
20461,bc79ef98-8f34-33d5-97b7-9886746eef93,0.45620487804878046,0.04390243902439024,12.058823529411764,5612,default,Normal,normal,17.0,17.0,9.0,F
20462,beb125ea-59c6-36ca-b14b-9fa848cfd795,2.9370687022900763,0.11450381679389313,87.33333333333333,46171,default,Normal,normal,4.0,3.0,30.0,F
20463,c153e437-8e6b-301d-9a14-ca8b2314f72e,15.548941176470587,0.35294117647058826,17.0,15860,default,outlier,outlier,1.0,1.0,6.0,F
20464,c9e8ffc1-16c1-3ae9-9453-61e5eff36ac9,0.33791011235955054,0.1797752808988764,9.88888888888889,1805,default,Normal,normal,11.0,9.0,16.0,F
20465,cdff5621-6e51-3b30-95e6-70b9aa2d80a8,174.56368,0.12,25.0,261846,default,outlier,outlier,1.0,1.0,3.0,F
20466,d79a2f21-83d8-35b1-8a32-35a5040c9209,3.1608425925925925,0.3333333333333333,18.0,10242,default,Normal,normal,6.0,3.0,18.0,F
20467,db39745b-8ee8-3f01-8086-764a61ba9c5e,3.78788,0.005,200.0,45455,default,outlier,outlier,1.0,1.0,1.0,F
20468,decfe046-b80c-315e-a13f-d9ede4b841cc,0.5372367601246105,0.06230529595015576,321.0,10348,private_ip,outlier,outlier,15.0,1.0,20.0,F
20469,e0c5d76c-cd1e-3094-b9f4-7cc7d3cefc1d,25.601380000000002,0.02,200.0,307217,default,outlier,outlier,1.0,1.0,4.0,F
20470,e6cccb7b-bcca-32d4-8481-733d82ba4d67,0.03759090909090909,0.02727272727272727,17.36842105263158,745,default,Normal,normal,21.0,19.0,9.0,F
20471,e9667f70-4b56-37d0-b2ac-c76dd4de891a,0.5596875,0.5625,8.0,538,default,Normal,normal,4.0,2.0,9.0,F
20472,ea28a277-c487-37ff-b977-7ff1d01a9c46,62.24236363636364,0.6818181818181818,22.0,82160,default,outlier,outlier,2.0,1.0,15.0,F
20473,ea670ed1-7e9e-3af2-9c85-870332fa2e5a,307.51025,0.75,8.0,147605,default,outlier,outlier,1.0,1.0,6.0,F
20474,ec496ee9-a6c4-3224-87b3-87fc71b162f5,1.4239344262295084,0.23770491803278687,20.333333333333332,10424,default,Normal,normal,7.0,6.0,29.0,F
20475,ef3953a2-6ce1-3412-b787-9185bd9fd8c5,0.007295731707317074,0.17073170731707318,8.864864864864865,144,default,Normal,normal,47.0,37.0,56.0,F
20476,f319348c-33e7-35d2-bf0b-2f425522fe9e,0.5437894736842105,0.2631578947368421,7.6,1240,default,Normal,normal,5.0,5.0,10.0,F
20477,f48f365c-a2c0-3b48-924c-27f1ad674efe,3.319375,0.42857142857142855,28.0,5577,default,outlier,outlier,2.0,1.0,12.0,F
20478,f65ed533-a303-3df3-8b9b-a6acc0031774,12.758285714285714,1.0,7.0,5359,default,outlier,outlier,2.0,1.0,7.0,F
20479,fa2518ee-77a7-3403-947c-4b5b684feb65,0.008980337078651686,0.0449438202247191,4.45,96,default,Normal,normal,42.0,40.0,8.0,F
20480,fb1083e0-3e3e-3d21-8880-7dec21f1542e,2.7731,0.26666666666666666,7.5,2496,default,Normal,normal,2.0,2.0,4.0,F
20481,fed014c3-54a7-3087-86a4-97555167b3e2,6.406333333333333,0.6,7.5,5766,default,Normal,normal,3.0,2.0,9.0,F
20482,ff6a8bbf-31aa-3868-ad05-ed6503d9102d,19.13990322580645,0.25806451612903225,31.0,35601,default,outlier,outlier,1.0,1.0,8.0,F
20483,ffc10ff3-4bf8-3cab-b500-431c2db9395c,0.12263636363636364,0.30303030303030304,11.0,243,default,Normal,normal,4.0,3.0,10.0,F
20484,02d9a199-0928-3ae5-8be4-bf7499152639,25.664363636363635,0.9090909090909091,11.0,16939,default,outlier,outlier,1.0,1.0,10.0,F
20485,079efe4a-4d4e-3e73-89bb-3c61ca1336c0,1.1965,0.5,2.0,288,default,Normal,normal,2.0,2.0,2.0,F
20486,0d3a477d-76d9-3f6a-8f13-3512fdda8242,39.231,1.0,3.0,7062,default,outlier,outlier,1.0,1.0,3.0,F
20487,0e9731cd-1ca6-376c-a4f8-bf3d21f0d37a,18.26951923076923,0.2692307692307692,13.0,28501,default,Normal,normal,2.0,2.0,7.0,F
20488,12ba455f-4ede-352c-ad79-059854f98425,0.0012798573975044563,0.017825311942959002,11.810526315789474,87,default,Normal,normal,97.0,95.0,20.0,F
20489,1433bac8-9914-32ff-b357-0f030739ca44,111.3297,0.2,5.0,66798,default,Normal,normal,2.0,2.0,2.0,F
20490,1c924cce-d69b-3096-9bfa-e3d6aa915ae3,2.7811847826086957,0.2826086956521739,11.5,7677,default,Normal,normal,4.0,4.0,13.0,F
20491,1ed7a627-41b7-359d-a057-bd206125ce3b,39.599,1.0,4.0,9504,default,outlier,outlier,1.0,1.0,4.0,F
20492,224a26b8-c810-38f4-a621-0b62b98f629f,0.06560566801619433,0.01592442645074224,60.73770491803279,14585,default,Normal,normal,75.0,61.0,59.0,F
20493,2760470f-4825-35c7-9baf-4c531fe24454,1.9323333333333332,1.0,3.0,348,default,outlier,outlier,1.0,1.0,3.0,F
20494,289a5938-8300-37c8-bf81-005950136722,0.486625,0.5,2.0,117,default,Normal,normal,2.0,2.0,2.0,F
20495,29e41ff6-8c02-3a5a-9ac2-75dd36e880a8,3.7815666666666665,0.13333333333333333,2.3076923076923075,6807,default,Normal,normal,15.0,13.0,4.0,F
20496,2a29be57-60f9-320c-a607-3dc7ea6a3873,0.29574285714285714,0.17142857142857143,5.833333333333333,1243,default,Normal,normal,12.0,12.0,12.0,F
20497,2b9789c5-b8c5-34ae-802c-f748b20a8c5d,0.006459016393442623,0.08196721311475409,4.066666666666666,24,default,Normal,normal,15.0,15.0,5.0,F
20498,312b9b3f-cbd3-3be4-88cf-68075178e7e5,27.7858,0.7,10.0,16672,default,outlier,outlier,1.0,1.0,7.0,F
20499,32b3f157-61d9-342c-a349-3193862f61b9,2.67036,0.28,25.0,4006,default,outlier,outlier,1.0,1.0,7.0,F
20500,33e93138-7f82-3579-8495-d8d56073ca6e,0.0076,0.2,10.0,5,default,outlier,outlier,1.0,1.0,2.0,F
20501,39b30da4-ef2c-3609-90a0-fa79f0509573,1.5325142857142857,0.42857142857142855,11.666666666666666,3219,default,Normal,normal,3.0,3.0,15.0,F
20502,3a065bdf-2edc-39b7-91a9-f6201612506c,1.518,1.0,3.0,274,default,outlier,outlier,1.0,1.0,3.0,F
20503,3f45d190-a6b6-34e5-bf17-b33b02d146d1,124.31783333333333,0.8333333333333334,6.0,44755,default,outlier,outlier,1.0,1.0,5.0,F
20504,416934d9-7040-3431-8f28-95f61b95fba3,1.0269280821917808,0.21232876712328766,13.272727272727273,8996,default,Normal,normal,14.0,11.0,31.0,F
20505,474754c8-035d-3704-a10c-aaec2631db0a,8.50942857142857,0.5714285714285714,7.0,3574,default,outlier,outlier,2.0,1.0,4.0,F
20506,4bc6c9b3-0e7b-3160-b061-b564b1832026,0.186,1.0,2.0,23,default,outlier,outlier,2.0,1.0,2.0,F
20507,4dcf851a-0257-3af0-9f37-4518b6cde29b,0.02219,0.019230769230769232,1300.0,1731,private_ip,outlier,outlier,61.0,1.0,25.0,F
20508,513fc8fd-2242-3681-bd51-328fd57e215b,3.533445205479452,0.136986301369863,29.2,30953,default,Normal,normal,9.0,5.0,20.0,F
20509,523ba061-8fcd-3872-b228-499f7a7e4f58,0.00486078431372549,0.09411764705882353,6.986301369863014,149,default,Normal,normal,91.0,73.0,48.0,F
20510,580f2fe8-30fa-34a9-8bee-dcf96f2941b6,54.718192307692306,0.3076923076923077,4.333333333333333,42681,default,Normal,normal,4.0,3.0,4.0,F
20511,5ffb3982-7a3a-36c2-b0e3-7f8ea726e7d9,50.98647058823529,0.20588235294117646,17.0,104013,default,Normal,normal,2.0,2.0,7.0,F
20512,606cedbf-cb22-3e88-8353-4791794b04f0,110.77016666666667,0.6666666666666666,6.0,39878,default,outlier,outlier,1.0,1.0,4.0,F
20513,60e7b787-a5c9-3c3e-96ca-c282209d1c28,15.8555,0.5,4.0,3806,default,outlier,outlier,1.0,1.0,2.0,F
20514,66852835-a9d6-3e10-bbc1-9688e967e77d,0.0665754716981132,0.24528301886792453,5.3,212,default,Normal,normal,10.0,10.0,13.0,F
20515,68a0e56e-eabd-344e-b8eb-88ee9ce7abc8,3.6825434782608695,0.050724637681159424,138.0,30492,default,AdsBot-Google;Chrome;Chrome Mobile,bot,1.0,1.0,7.0,F
20516,69417e77-5225-34a8-b065-0a52e91f0875,0.0039982394366197185,0.02112676056338028,13.853658536585366,137,default,Normal,normal,45.0,41.0,12.0,F
20517,69bf497c-2a79-3ad3-a2db-a40925658232,0.9983149540517962,0.020050125313283207,598.5,71699,default,Normal,normal,6.0,2.0,24.0,F
20518,6c4578bf-049f-31b2-98ff-17e84d1df887,7.776198113207547,0.2830188679245283,26.5,24729,default,Normal,normal,2.0,2.0,15.0,F
20519,6c5fa2d8-e9f2-35e5-9102-55e456f509ab,3.3307181818181815,0.2727272727272727,55.0,10992,default,outlier,outlier,2.0,1.0,15.0,F
20520,6c9cecce-4562-36c0-9bf0-28e5a296ba19,0.2705151515151515,0.15151515151515152,33.0,536,default,outlier,outlier,3.0,1.0,5.0,F
20521,73ca7aca-197c-37ef-acca-c2dbce8545c8,2.8524285714285718,0.2857142857142857,2.3333333333333335,1199,default,Normal,normal,3.0,3.0,2.0,F
20522,7c6820a1-66e2-372f-ae70-b4958f6b5c68,3.8495833333333334,0.75,12.0,2772,default,outlier,outlier,1.0,1.0,9.0,F
20523,7e12fac2-09c6-3325-b4b2-b74be8e3bc3b,665.377,0.75,4.0,159691,default,outlier,outlier,1.0,1.0,3.0,F
20524,81deada2-1fab-33fd-899b-3e02be67315b,108.91260000000001,0.1,10.0,65348,default,outlier,outlier,1.0,1.0,1.0,F
20525,8d1c6fce-6141-34bc-8e30-09d51dc9ea41,5.040933333333333,0.31666666666666665,60.0,18148,private_ip,outlier,outlier,3.0,1.0,19.0,F
20526,8d64d83d-a213-3460-928f-eeffe55d00af,0.8148136363636365,0.012337662337662338,440.0,150578,default,Normal,normal,28.0,7.0,38.0,F
20527,8f86a7ac-24df-329d-be2e-b11e224b031f,0.0012448979591836735,0.11224489795918367,4.083333333333333,8,default,Normal,normal,29.0,24.0,11.0,F
20528,8fa755bf-8ca7-3d4e-bcf6-1a4a6e139be2,55.569230769230764,0.6153846153846154,6.5,43344,default,Normal,normal,2.0,2.0,8.0,F
20529,9f641386-222a-3d24-a479-b8ed2376a6e0,17.392781914893618,0.23404255319148937,47.0,98096,default,Normal,normal,2.0,2.0,22.0,F
20530,a5395626-a5c8-3dc4-a04c-34ffecd2be3f,0.1371965761511216,0.00885478158205431,62.74074074074074,13945,default,Normal,normal,27.0,27.0,15.0,F
20531,a62bfedb-a847-3726-a9bd-a74107f38de0,66.80369999999999,0.55,20.0,80165,private_ip,outlier,outlier,1.0,1.0,11.0,F
20532,a7afe04b-0c6a-33ef-bba9-17faf1f31bb8,0.8420892857142857,0.061224489795918366,98.0,19806,default,Normal,normal,16.0,4.0,24.0,F
20533,a9c78c87-5bfd-34b8-92fb-5f8f2f48a320,1.748,1.0,4.0,420,default,outlier,outlier,1.0,1.0,4.0,F
20534,ac443f21-6754-3b87-9cb8-96dc43138e7c,107.24166666666667,1.0,3.0,19304,default,outlier,outlier,1.0,1.0,3.0,F
20535,aee4e54e-d9dc-3eaf-abb9-3b306174e0c3,6.263,1.0,1.0,376,default,AdsBot-Google,bot,1.0,1.0,1.0,F
20536,b41791d4-1a94-3df8-85be-d02f0eb0e412,2.0829347826086955,0.09420289855072464,138.0,17247,default,outlier,outlier,2.0,1.0,13.0,F
20537,becd0b64-2ee6-3a36-b3e4-f329dd5c818d,604.1155652173913,0.043478260869565216,23.0,833680,default,outlier,outlier,1.0,1.0,1.0,F
20538,bf9b50b3-0abe-3c96-a249-e9a0cc74381a,0.005371428571428571,0.21428571428571427,14.0,46,default,Normal,normal,13.0,10.0,30.0,F
20539,bfe69ae3-226f-350f-ae6f-04870be5129d,3.602133333333333,0.36666666666666664,30.0,6484,default,outlier,outlier,3.0,1.0,11.0,F
20540,c7106b24-82e6-3a42-8863-cbc9dd24a69a,3.4292954545454544,0.22727272727272727,4.4,4527,default,Normal,normal,6.0,5.0,5.0,F
20541,ca497f45-bba7-3095-9fef-fe769e30ee78,0.6988823529411765,0.29411764705882354,5.666666666666667,713,default,Normal,normal,5.0,3.0,5.0,F
20542,cb97df52-befe-3ca8-8a9c-b4b7f855be36,4.918833333333333,0.16666666666666666,6.0,1771,default,outlier,outlier,1.0,1.0,1.0,F
20543,ce01b045-3c24-35ac-a554-b3623e289005,1.0139318181818182,0.13636363636363635,12.571428571428571,5354,default,Normal,normal,7.0,7.0,12.0,F
20544,d3f1ed27-5081-341c-bf48-581e0fbbf97f,3.0055,0.75,4.0,722,default,outlier,outlier,1.0,1.0,3.0,F
20545,d569d259-31cd-39a1-b07b-212c7eb7f8a9,378.144,0.5,8.0,181510,default,outlier,outlier,1.0,1.0,4.0,F
20546,d602092e-2744-3085-b8d1-29189a8dc510,1.806859375,0.34375,21.333333333333332,6939,default,Normal,normal,5.0,3.0,22.0,F
20547,d7053041-1e47-387d-b784-a386f9c3f119,0.1297133891213389,0.1589958158995816,8.851851851851851,1861,default,Normal,normal,32.0,27.0,38.0,F
20548,d81a8656-5bf0-3090-ae89-db0526d2deec,0.10261538461538461,0.46153846153846156,4.333333333333333,81,default,Normal,normal,3.0,3.0,6.0,F
20549,da209409-73e9-3398-bcc3-c8a4507cab00,0.24274180327868852,0.18032786885245902,15.25,1777,default,Normal,normal,10.0,8.0,22.0,F
20550,dbc83903-ad00-3bae-b18a-6d6afae8dd85,0.228,0.3103448275862069,9.666666666666666,397,default,Normal,normal,5.0,3.0,9.0,F
20551,dc974f29-d173-38ab-97d6-90b24bf34a35,11.512,1.0,4.0,2763,default,outlier,outlier,1.0,1.0,4.0,F
20552,de6ad2da-efb5-343b-ba3e-5ad9d97f4e3e,15.064342105263158,0.15789473684210525,12.666666666666666,34347,default,Normal,normal,3.0,3.0,6.0,F
20553,e16d2fff-fe50-3eb0-97f9-44d7b8718120,0.01966666666666667,0.5,3.0,15,default,Normal,normal,9.0,4.0,6.0,F
20554,ed2c857e-9d58-36bf-9998-d73bda05ba1b,6.990142857142857,0.8571428571428571,7.0,2936,default,outlier,outlier,1.0,1.0,6.0,F
